FA1	S01E14	e43a35338dd8df8333457a56b4dd02391c1c5c80dede70b1bd35698e3231613c	c42b93eeca13af36e3d73625c1dd27a9e12ac3e374842ddc14dd3465d74e5c89	1367888	remote=0636c9e374effb56d44c4e52fe6d329bf730ab10758a08c4f7cc315e2de5e29e
b47fc0751d2dea3b6aebb928a54db3fb2097c743639e46a7da157f320d0a5655	-1	-1	-3.4026
7dab906a9ad73a827b4f90863870863ca0b733a30b79585548433e1af8ceb8f0	1043773	1044593	-2.2587
87896f8b3bd37cbd18c44b428d06baf0a4110c0984b0a9408b6e89505b3b2b07	1048133	1050212	-0.0495
638f0520cb5e014ef9ee9063547c0f02607358d88f15ae4daada3e57e318da47	1050673	1054292	-2.4504
0dd9495ae20f302a56c882ac464372dbebed7506ed43b98a113bed17a8f0109a	1056353	1058373	-0.1746
2b6bbe9f654032655e4376dc14d13c52a451bcf46be0b44b39e8b299b35d104e	1061813	1062732	-0.0505
528ff9ba098d8b653be27ddc6342786f3674d68ced29cf275ce8c4c26e6be29e	1066972	1068192	-2.0772
2e338ea442df902a7d936c6b0284ef80b5d79c9c78b10c88048de5ec63538396	1068793	1072353	-0.0575
8955170d1f595c60e3c580690f2ac7fd07462f315d8fc7e3ed9d0cb9ac32bbae	1074452	1076053	-0.3456
5fe8eae58fa9017e18a5b4c5eba93dff25e0e33bef88861a2d176770b1202566	1076972	1079792	-0.2542
00681e73da65689128e6b6db4adfaccd1aa289a8c360fe13a4d3fb70a85aef0f	1080192	1081573	-0.0032
e93a3e63c7495678f8f0feb14dcdfd822140b4f419b2c61d01ee4ffd394d31ee	1081952	1085073	-0.4533
55b560845405d480bfa0de28b170ae413bf5ff7c08cd220a667d751399adde8d	1089353	1090192	-0.0312
03cc7daeeedc745d03b90842d68c93e4bd4002766686c2ab0e2c4df77666bcdd	1092573	1094873	-0.4608
265347fb8763062f89646b976465038152672d1cc8c0679390f6be35db4e854a	1094732	1096593	-0.2943
f7637be61444469f6e0986c2d841ae442035ca5ee7085d8ce41a6bdd3c95d761	1096853	1099293	-0.3359
d12f0bae1e13d42c607d10ebab4b385f502dc79197a1b7e9da4aa0b42af95f95	1100013	1102633	-0.3592
1df6660632c7772903e2ec552b58520a35947c75d485a383c69cb9320a0ae221	1102593	1107673	-0.1135
829f351e35c3aba3f2f96416172800edf208261436ed0696de38ff0e7e2973ff	-1	-1	-2.7955
7628a61a4d9dbcbd64b838af1fb9cd543f54ab9bc7fd83ccfa4dbdaa0d8723b2	1112113	1114673	-0.038
f48d2f1a7a00da29c0a4582d8cac73709d2752b861dc62675feaf6b99917a832	1114833	1117752	-0.0344
e2aca9a1420cd4406917ffb6fcee54bb3806ac73b9a4eba8f0f44d1d0d2fc7ab	1118273	1119452	-0.0254
f9207aa854abbc33561d5f1cfc0007ab3d04f5052b5c10671423ae39e137d766	1120212	1123032	-0.0281
48f53ad8a51b68179c1e4f9477229a5849da8c498b6023bc3590ba334eb828de	1128433	1129813	-1.0096
61b8cc8a2ac7a39cb269c69d53cf1525d1afa2dcab0ebecdb1451ff6346fa067	1136433	1137113	-0.1933
6e2c021cf238a2cb26102bf6ffb990ef3e085f4e91eb7acd39fee2b2b6cc419b	1146533	1149472	-2.0335
37793266afbd8240a3cdb5c910e13a7c573be86dd5da6a3d12d3a1fa0ce3cb38	1150452	1154853	-1.2856
68a5b9b414e425703496de07e5f2de7a4eab944b1038cdcd4094a641bd136fe6	1156873	1158732	-0.4184
a4ea4d70d6161e5e58022a490318979dc5821b642e786c2ba18a92a8d0d2e203	1159773	1162492	-0.6575
f3ab91ec6335d68feb7e7f2d7c537169c79340d7332be7b1be8d9a5ee2873738	1163613	1164952	-0.3207
f9cdfe364e7b52307b8d195b8b91fed9da0216f720cd08e9c13ba45df1428a2d	1168313	1171333	-0.4683
d088c32e26c6b13546b44506b318e3ae84c3db430a4960e8eac3b7f5aefb9ee6	1171513	1173653	-1.9399
97b0567671bde62cb490704969616ef889bb5a1e6f4a3361dbb8d42f3aafbf03	1173513	1176972	-1.3459
4883a0518d6450ef9cf80e3c257dfe24b18b741d1009cfeb1d5c107d41a38ca5	1182513	1183153	-2.0015
20cd4b3a17e04a26cc84c6c2520d236424e46f245c80995efa1e5f6c9a174d59	1185153	1185992	-0.1082
b4c0dc29c4c3dcc9cb0a0c487c1cd518b2205fd159706f4ff389f61c33f4fbce	1187173	1190313	-0.189
7cd2fcfab7430423adec8c72dfadd2bab0e610ed6d6f191f44dfd1cd4e2de70f	1191913	1193732	-2.3645
52ae1e5cf2e52b8fb59b775b11f4070b4922a54b87b7f15778e13d773c1a49e6	1195353	1198333	-0.1245
c378537f180ff934b00340a2098a96c71be2f3109c917f9937a3703e4a80eba5	1199113	1200333	-1.3477
9982987312275b74b9a22d4bcee360f07347574e5a48ab315c69c8728a52c37b	1201692	1205573	-0.2246
4db3b3d69dd1df1355ac41c3577bec8ed2776843efeefeeb097e4696aaacff9d	1206353	1208712	-0.1209
ac1659d9625cdaa54b0b66208a3cb92bb354223ab4f3ffd55c41c5c4788709a6	1208952	1210073	-0.0299
3555933b18d93da6729a7de9e38419afe00fcf6ab1e89cd429680176a231e7fe	1212192	1212833	-0.0471
0b308d694ba6a5280f34663745f7d7aca5dfb1ec0eed218b47726536fbe59886	1214492	1219032	-0.1695
3ae081f85278e888b9bf6be3a4b7d6d6df42e0015a96a1d825734a34afc53cdc	1219893	1221252	-0.836
1516d06eb88c0de139fa2d10b0dbe43492a4b2fd914890605f27626c68aa1cbf	1222433	1223433	-0.4338
260e45e9f784550a6c63d4f5106fd166cbdb493f35116bd747671cc977bb6bcc	1228073	1230732	-0.6472
1f58165845abe5fdf5871263ecc417ec2e936178b3ba61f75a4b8f58de17dfe3	1231513	1235613	-0.9144
6b573e70b8092923f4b4d215f8c64a111c862fa5a623a0e3d1cffabad00b5a55	1235373	1237192	-1.9885
dae804f36b1d281b319dd0f6403c8cbe16c10bc49b81c53489ddf0b30aba7f1b	1240293	1244613	-0.4398
163b3fbf579dcac07aa3d3bcaa67facc920f68fd262239b0809ca22b457ebdb1	1245153	1247472	-0.1331
ee774796b57c51cc1d68ddd397bd3b8b1e9ed4feed7fb2474621ec241e3311fa	1247913	1251272	-1.3842
7c2ab00ba9f66c7c29bfe6163d0ae69ab4d231e45bf88ab85105b25fe0990ae6	1251093	1252192	-0.0269
034a26866718e418f244e3008e400c93dbbcb2f05f78fff0c0fb0fbad1c2e513	1253952	1255853	-0.2551
aecb5a0f11b2e53383448fcff8e9e9014f8640c696921df3287f2a0f8fc67ca2	1256573	1259293	-0.7804
e4a6a301a28d388a2da60d31678182629d6357a24806f84b7f6acab79f5dd734	1260393	1262692	-0.1735
918131e2e924cb48029c7d2b6a2d66bced691500e7a53d6461bec730f956cef6	1262933	1263673	-0.0013
a49159b1b85ee525be0df672d97daaa435c46981dc4ccce496dfe3267861d03d	1272192	1273133	-0.6063
c40a6028f2380bf91e81e8de579a1753d81f2856d8f8baa521f68023402af893	1275413	1276653	-0.9016
4047624f1bc911435b1e05695fc4e4ac2c697e2bf6aabce95b1309ca5d2cf1ac	1279053	1281373	-0.1341
2784563c971a45992d42f69543e757793952d45cf07b0f42184d59884e0a868c	1285153	1286833	-0.1434
122d33f0f49c33e45e9f1648d5958355e5710ae01c225d4ce28e8b4f56d2eeaf	-1	-1	-3.0678
7e971d8a6c453feb2940b4b90e7d88b9176477ec3e206a7b48b8c0f33e265bb9	1294173	1298252	-0.7816
8c14bd8406fcad37735d3d05d51b12e20ef57fb5ce5fe396af714f6a9fd01a41	1298413	1300333	-0.8319
e2edb69125e47f615d8fd6545c456ec9e471eb64fa044af2f9ffb91077a534e9	1303773	1306712	-0.4592
d1d025408b9a946e4a57034740c2c74c9c171e59bfa0d894eb40a3550ed01065	1310813	1311393	-0.0226
d8b9bb27dc5323dd8fab13b1815668065527d9bff0b6d5ce81ea8b146fcc349c	1323413	1326732	-1.6034
de3e0dcce8f64e7b48f5a4ec1ee9626079a8017579cd5cd93b6431219c7d57c5	-1	-1	-3.1713
bd706ab0ada1f9bcbfe932ffc4696b7604d872041b34355ddffeb793ffdee466	1328353	1330613	-1.8266
38cc53e3a3e207573927e84ccd0589fc5dc24417914d2e47432402588c078758	1333393	1336012	-1.7212
3b404c2f0b1ddcc63b72e22fd3c2db5d15a7fd8b69ba9c9587d9063775d41598	-1	-1	-3.3258
fd0ca3641cee264cfa149fe48a0ea4afa497b2cef8a7441d88bdcb1e8a01bcd9	-1	-1	-2.8209
34fdcd5b3e6e6a8d79a4cded4a8986cc900146b1e202f0cedc2a7cfe40595847	-1	-1	-2.522
9bb5d1bf62dfe6ad9cde3ff1514b57810ba49800e0cc7b519acc56e375d1abf7	1343933	1344873	-2.1842
a0909998cea0dc36c684a48881841cf447046e9fe1269950da763257778f9ab2	1345452	1348512	-2.0624
214fae725fb7d5d29c81c5721a653f513c43609b8121840d20d7b7d1d5ce6bee	-1	-1	-4.0791
ae0e64160b1445821550ed5cce22f6adf64fee25382a250945eccbd02fa89f85	1350073	1352133	-1.5153
a27b3dda54bdb731549e955969dd842f9bc93b4e8195faca98f57a907d410085	1353833	1355893	-0.7704
38734af83d28659dda8313732c98d626ecc7b6f66c964c097e4a2cc4740b2f22	1356153	1357752	-2.0586
